season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2025,5,802415,Chandler Simpson,29.6,1.67,12.159847107,3.596834711,2.7667959315384616,57.06954,1.9475,44,12,0.7850634033851981,-0.012630015145568163,57.06954
2025,6,680577,DaShawn Keirsey Jr.,28.5,1.67,,,,56.14785,1.99,10,3,0.7716037559165049,0.0022154190866988666,56.14785
2025,7,663604,Brandon Lockridge,30.1,1.75,11.96179558,2.910773481,2.2390565238461537,55.76025,1.9507478005865102,10,1,0.868054225406068,0.052627583760486485,55.76025
2025,8,607208,Trea Turner,30.3,1.78,11.411938596,3.574809942,2.7498538015384613,55.75442399999999,1.968,36,7,0.831018075135356,0.0076463707886045285,55.75442399999999
2025,9,663968,Jake Mangum,29.1,1.7650000000000001,12.194469945,3.445256831,2.6501975623076923,55.67630249999999,2.03,27,6,0.8128649370130813,0.029862693542688334,55.67630249999999
2025,10,666152,David Hamilton,29.3,1.71,12.102747967,4.256341463,3.2741088176923077,55.42095,1.95,22,6,0.7845111395908209,-0.004002528137188044,55.42095
2025,11,681987,Nate Eaton,29.7,1.74,,,,55.308825,1.95,9,2,0.805554225406068,0.004557526096694464,55.308825
2025,12,691718,Pete Crow-Armstrong,29.5,1.68,12.341284884,3.9235,3.018076923076923,55.20925,1.9,35,8,0.8101847418020226,0.01567292212768623,55.20925
2025,13,682668,Luisangel Acuña,29.6,1.73,13.0375625,3.349305556,2.576388889230769,55.127039999999994,1.94,16,1,0.9040394366589585,0.10634601812819222,55.127039999999994
2025,14,621439,Byron Buxton,30.2,1.75,13.112712821,2.669117949,2.053167653076923,55.084799999999994,1.92,24,0,0.9616850898792099,0.1423467578441321,55.084799999999994
2025,15,665161,Jeremy Peña,29.6,1.76,11.944108696,4.256152174,3.273963210769231,54.91836000000001,1.960373900293255,20,2,0.8847728743147069,0.0870794557839406,54.91836000000001
2026,1,802415,Chandler Simpson,29.6,1.65,12.159847107,3.596834711,2.7667959315384616,57.72,1.95,14,8,0.6625506520924846,-0.1351427664382816,57.72
2026,2,677951,Bobby Witt Jr.,30.5,1.73,13.020939024,4.500591463,3.461993433076923,57.681599999999996,1.97,16,3,0.8287028169373786,-0.0031006777992524936,57.681599999999996
2026,3,683083,Nasim Nuñez,29.6,1.67,11.528732719,4.505917051,3.466090039230769,57.1428,1.95,22,2,0.8927195726378305,0.09502615410706428,57.1428
2026,4,669003,Garrett Mitchell,29.6,1.7,11.222261084,2.596517241,1.9973209546153845,56.565599999999996,1.96,6,4,0.6592578404331392,-0.13843557809762708,56.565599999999996
2026,5,666152,David Hamilton,29.4,1.68,12.102747967,4.256341463,3.2741088176923077,56.47005,1.95,10,3,0.7716037559165049,-0.01984814682357905,56.47005
2026,6,691718,Pete Crow-Armstrong,29.2,1.67,12.341284884,3.9235,3.018076923076923,56.370599999999996,1.95,12,4,0.756612743166528,-0.02908437147158416,56.370599999999996
2026,7,664983,Jake McCarthy,29.8,1.73,12.197339806,4.292359223,3.3018147869230767,56.35776,1.97,9,2,0.805554225406068,0.0011325633959079484,56.35776
2026,8,687363,Victor Scott II,29.6,1.68,12.293602339,3.274192982,2.5186099861538462,55.97952,1.92,7,4,0.680554225406068,-0.11713919312469823,55.97952
